weight,Target_cost_euro,Date_claim_opening,Date_of_accident,Customer_code1,Customer_code3,Customer_code4,Customer_merit_class,Flag_virtuous_driver,Presence_of_black_box,Bareme_table_code_customer,Bareme_table_code_other_driver,Province_code,Region,Date_vehicle_immatriculation,Vehicle_typology,Vehicle_power_source,Vehicle_catalytic_converter,Flag_hybrid_vehicle,Vehicle_annual_distance_km,Flag_historical_vehicle,Vehicle_engine_capacity,Vehicle_engine_rpm,Vehicle_torque_kgm,Vehicle_torque_rpm,Vehicle_n_valves_cyl,Vehicle_fiscal_HP,Vehicle_price_euro,Vehicle_max_speed_kmh,Vehicle_acceleration_0_100_s,Vehicle_length_m,Vehicle_width_m,Vehicle_height_m,Vehicle_weight_kg,Vehicle_weight_full_load_kg,Vehicle_n_doors,Vehicle_n_seats,Vehicle_code_supercharging
1,1738,2016-10-28,2016-10-28,C2,P,A,5,N,0,5,14,CN,PIEMONTE,2006-09-25,Station wagon,Diesel,MB05,N,NA,N,1968,4000,32.6,1750,4,20,31425,206,10.1,4.774,1.82,1.517,1585,2140,5,5,TU30
1,863,2015-07-30,2015-07-05,C3,P,A,1,N,1,0,10,MS,TOSCANA,2012-01-01,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,15550,160,13,3.546,1.627,1.488,975,1305,3,4,AS00
1,779,2016-02-29,2016-02-10,C2,P,A,1,N,0,1,4,MC,MARCHE,2006-11-27,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,13550,148,15.3,3.574,1.605,1.632,1040,1410,5,4,AS00
1,495,2016-05-24,2016-05-17,C3,P,A,12,N,0,0,10,BS,LOMBARDIA,2000-05-01,Minivan,Diesel,MB05,N,NA,N,1910,4000,20.4,1500,2,19,19083.08,170,12.4,3.994,1.871,1.67,1370,1930,5,6,TU10
1,1761,2018-05-25,2018-05-19,C2,P,U,1,N,0,1,3,AL,PIEMONTE,2009-03-31,Minivan,Petrol,MC09,N,NA,N,1397,6000,13.9,4000,4,16,18200,178,12.2,4.078,1.766,1.631,1321,1747,5,5,AS00
1,2634,2016-01-28,2016-01-27,C2,P,E,1,N,1,0,17,CT,SICILIA,2007-03-29,Sedan,Petrol,MC09,N,NA,N,1360,5250,13.6,3250,4,15,14400,180,12.7,4.03,1.72,1.472,1214,1450,3,5,AS00
1,691,2014-09-23,2014-09-19,C3,P,D,1,S,0,1,14,CO,LOMBARDIA,2002-01-01,Minivan,Diesel,MC09,N,NA,N,2499,4000,34.7,2000,4,23,33260,183,11.5,4.808,1.997,1.749,1909,2570,5,7,TU10
1,3016,2016-07-11,2016-07-08,C2,P,A,2,N,0,0,8,RM,LAZIO,2008-09-01,Station wagon,Diesel,ME02,N,NA,N,1995,4000,35.7,1750,4,20,41300,206,8.9,4.569,1.853,1.674,1815,2265,5,5,TU30
1,902,2016-08-22,2016-08-16,C3,P,A,1,N,0,0,17,PC,EMILIA-ROMAGNA,2001-09-28,Sedan,Petrol,MC09,N,NA,N,1108,5000,9,2750,2,13,6460,140,19.5,3.408,1.494,1.435,790,1150,3,5,AS00
1,1452,2016-12-20,2016-11-12,C3,P,E,1,N,0,0,2,CE,CAMPANIA,2008-01-31,Station wagon,Diesel,ME02,N,NA,N,1991,4000,32.6,2000,4,20,31300,181,10.3,4.575,1.85,1.704,1845,2505,5,5,TU30
1,4135,2018-10-18,2018-10-17,C3,P,A,1,N,1,0,17,PR,EMILIA-ROMAGNA,2018-03-29,Station wagon,Diesel,ME02,N,20000,N,1560,3500,30.6,1750,2,17,33600,185,11.6,4.447,1.841,1.62,1390,1990,5,5,TU35
1,789,2017-03-31,2017-03-28,C4,P,E,1,N,1,1,14,AT,PIEMONTE,2008-06-23,Station wagon,Diesel,MB05,N,NA,N,1968,4000,31.6,1750,4,20,26380,189,11,4.405,1.81,1.74,1615,1980,5,5,TU10
1,7113,2017-04-20,2017-04-19,C2,P,A,1,N,1,0,17,RE,EMILIA-ROMAGNA,2012-03-15,Station wagon,Diesel,ME02,N,NA,N,1968,4200,32.6,1750,4,20,31900,210,10,4.771,1.82,1.516,1646,2180,5,5,TU30
1,494,2016-01-11,2016-01-08,C2,P,A,1,N,0,1,3,FR,LAZIO,2003-06-18,Sedan,Diesel,MB05,N,NA,N,1910,4000,31.1,2000,4,19,28856,209,9.3,4.43,1.745,1.415,1380,1770,4,5,TU30
1,1366,2017-11-28,2017-11-25,C3,P,A,1,N,0,0,8,CN,PIEMONTE,2017-06-22,Sedan,Diesel,ME02,N,NA,N,1598,3750,32.6,1750,2,17,22500,200,9.7,4.368,1.792,1.5,1370,1795,5,5,TU30
1,1354,2016-08-05,2016-08-04,C2,P,A,1,N,0,1,0,BI,PIEMONTE,2010-03-08,Station wagon,Petrol,MC09,N,NA,N,1490,6000,14.8,4400,4,16,15400,180,11,4.12,1.73,1.565,1215,1610,5,5,AS00
1,1637,2015-05-27,2015-05-13,C2,P,U,13,N,1,0,8,PT,TOSCANA,2011-09-15,Sedan,Hybrid / Petrol,MC09,S,NA,N,1798,5200,14.5,2800,4,19,36850,180,10.3,4.35,1.765,1.445,1445,1790,5,5,AS00
1,1719,2014-12-30,2014-12-30,C3,P,A,1,S,0,0,8,RE,EMILIA-ROMAGNA,2003-10-02,Sedan,Diesel,MB05,N,NA,N,1896,4000,31.6,1900,2,19,31090,210,9.9,4.547,1.766,1.428,1480,1955,4,5,TU30
1,571,2016-05-30,2016-05-20,C2,P,A,1,N,0,0,15,TO,PIEMONTE,2008-05-01,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,12600,153,16.8,3.81,1.704,1.53,1020,1350,3,4,AS00
1,1195,2016-07-12,2016-07-07,C2,P,A,1,N,0,7,4,VT,LAZIO,2009-12-10,Minivan,Diesel,MB05,N,NA,N,1399,4000,16.3,1750,2,16,14430,151,16.2,3.959,1.716,1.721,1275,1710,5,5,TU10
1,1232,2017-07-03,2017-06-29,C2,P,A,1,N,0,0,8,AQ,ABRUZZO,2010-05-17,Sedan,Petrol,MC09,N,NA,N,1229,5600,11.7,4000,4,14,15400,172,13.6,3.999,1.737,1.488,1163,1625,5,5,AS00
1,622,2014-12-11,2014-12-09,C2,P,D,1,S,0,1,14,PG,UMBRIA,2014-01-07,Minivan,Diesel,ME02,N,NA,N,1560,4000,23.4,1750,2,17,19900,174,13.4,4.101,1.766,1.631,1280,1779,5,5,TU10
1,1377,2018-03-06,2018-03-02,C2,P,A,1,N,1,0,14,BS,LOMBARDIA,2011-02-22,Sedan,Petrol,MC09,N,20000,N,1198,5200,10.8,3000,2,14,12600,157,16.1,3.97,1.682,1.462,1067,1550,3,5,AS00
1,953,2015-04-24,2015-04-18,C2,P,A,1,N,0,1,3,SO,LOMBARDIA,2002-03-23,Sedan,Diesel,MB05,N,NA,N,1896,4000,25.5,1900,2,19,18370,192,11.8,4.572,1.769,1.462,1395,1980,5,5,TU30
1,646,2016-05-23,2016-05-17,C2,P,E,1,N,1,1,3,CR,LOMBARDIA,2012-07-11,Minivan,Diesel,ME02,N,30000,N,1560,3500,27.5,1750,2,17,26370,185,12.3,4.529,1.837,1.644,1547,2100,5,5,TU35
1,3185,2017-01-25,2017-01-20,C2,P,E,1,N,0,0,17,PI,TOSCANA,2009-06-01,Sedan,LPG,NA,N,NA,N,1396,6200,14,5000,NA,16,16790,187,12.6,4.245,1.775,1.48,1318,1770,5,5,NA
1,947,2018-06-25,2018-06-22,C2,P,A,4,N,1,1,14,CT,SICILIA,2017-03-03,Station wagon,Diesel,ME02,N,10000,N,1248,3500,20.4,1500,4,15,22050,172,12.9,4.248,1.796,1.6,1395,1875,5,5,TU10
1,746,2017-02-10,2017-02-09,C4,P,A,3,N,0,1,14,VI,VENETO,2011-08-11,Sedan,Petrol / LPG,MC09,N,10000,N,1149,5500,10.7,3500,4,14,14500,167,13.4,4.027,1.707,1.493,1165,1580,5,5,AS00
1,549,2017-06-30,2017-06-27,C2,P,A,1,N,0,1,14,VI,VENETO,2010-11-30,Coupe',Diesel,ME02,N,NA,N,1956,4000,36.7,1750,4,20,31600,218,8.8,4.41,1.83,1.341,1555,1940,3,4,TU30
1,3955,2015-11-24,2015-11-11,C3,P,A,1,N,0,0,17,TO,PIEMONTE,2014-05-01,Sedan,LPG,NA,N,NA,N,1242,5500,10.1,3000,NA,14,15250,163,14.5,3.837,1.676,1.518,1040,1445,5,5,NA
1,1080,2016-03-23,2016-03-19,C3,P,E,1,N,1,0,17,NA,CAMPANIA,2010-07-15,Sedan,Diesel,MB05,N,NA,N,1248,4000,20.4,1750,4,15,17200,175,11.9,4.065,1.687,1.49,1220,1650,5,5,TU30
1,268,2017-05-05,2017-04-29,C3,P,A,1,S,0,0,11,PC,EMILIA-ROMAGNA,2011-10-24,Sedan,Diesel,ME02,N,NA,N,1199,4200,18.3,2000,2,14,15429,170,13.9,3.97,1.682,1.462,1132,1620,5,5,TU10
1,456,2018-10-31,2018-10-30,C2,P,E,1,N,1,1,8,BI,PIEMONTE,2013-07-04,Station wagon,Diesel,ME02,N,NA,N,1685,4000,26.5,1250,4,18,22600,173,12.4,4.41,1.82,1.665,1612,1940,5,5,TU30
1,782,2015-06-10,2015-06-03,C2,P,A,1,S,0,1,3,FI,TOSCANA,2003-10-03,Sedan,Petrol,MC09,N,15000,N,1124,5500,9.3,3200,2,14,12570,158,15.4,3.822,1.65,1.43,985,1405,3,5,AS00
1,356,2017-09-15,2017-09-13,C3,P,E,1,N,0,0,14,RM,LAZIO,2016-04-29,Station wagon,Diesel,ME02,N,NA,N,1598,3750,32.6,1750,4,17,26650,186,10.5,4.273,1.796,1.608,1395,1875,5,5,TU10
1,597,2018-03-28,2018-03-21,C2,P,E,3,N,0,1,14,VI,VENETO,2000-01-21,Sedan,Petrol,MC09,N,NA,N,1299,5500,10.8,3000,2,15,9000,167,13.7,3.62,1.631,1.368,946,1265,3,4,AS00
1,798,2017-10-23,2017-10-20,C2,P,A,1,NA,0,1,14,MB,LOMBARDIA,2008-06-26,Minivan,Diesel,MB05,N,NA,N,1560,4000,21.9,1750,4,17,22750,174,13.1,4.372,1.825,1.595,1459,1920,5,5,TU11
1,622,2017-10-23,2017-10-20,C2,P,E,1,N,1,0,4,RC,CALABRIA,2011-12-05,Sedan,Diesel,MB05,N,NA,N,1248,4000,14.8,1500,4,15,12500,160,13,3.538,1.578,1.54,1010,1380,5,4,TU10
1,2121,2018-03-14,2018-03-11,C3,P,E,1,S,0,16,4,VI,VENETO,2015-01-30,Sedan,LPG,NA,N,NA,N,1397,6000,13.9,4000,NA,16,18700,182,12.2,3.941,1.728,1.524,1200,1576,5,5,NA
1,840,2017-03-27,2017-03-25,C3,P,A,1,N,0,0,8,PR,EMILIA-ROMAGNA,2012-09-28,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,15300,155,14.4,4.065,1.687,1.49,1105,1590,5,5,AS00
1,704,2018-03-21,2018-02-10,C2,P,E,5,N,0,1,3,UD,FRIULI-VENEZIA GIULIA,2002-03-26,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,10390,158,14.1,3.723,1.69,1.435,935,1330,3,5,AS00
1,1076,2017-02-23,2017-02-23,C2,P,E,1,N,0,1,14,FM,MARCHE,2016-04-20,Sedan,Petrol,MC09,N,NA,N,1149,5500,10.9,4250,4,14,7450,162,14.5,4.057,1.733,1.518,1073,1500,5,5,AS00
1,1936,2017-08-09,2017-08-01,C3,P,A,4,N,0,1,12,RM,LAZIO,2004-01-02,Sedan,Diesel,MB05,N,NA,N,1910,4000,28,2000,2,19,24010,191,9.9,4.17,1.729,1.442,1345,1790,5,5,TU10
1,1905,2017-08-10,2017-08-08,C2,P,E,1,N,0,0,4,LC,LOMBARDIA,2008-10-10,Station wagon,Diesel,ME02,N,NA,N,1968,4200,32.6,1750,4,20,40700,200,9.5,4.699,1.826,1.436,1650,2050,5,5,TU30
1,1074,2016-01-08,2016-01-02,C2,P,A,5,S,0,1,0,IM,LIGURIA,2005-04-06,Minivan,Diesel,MB05,N,NA,N,1560,4000,24.5,1750,4,17,24700,183,10.8,4.276,1.751,1.637,1388,1850,5,5,TU30
1,940,2018-03-12,2018-02-26,C2,P,A,1,N,1,1,8,FR,LAZIO,2015-09-29,Station wagon,Diesel,ME02,N,5000,N,1685,4000,26.5,1250,4,18,22600,173,12.4,4.41,1.82,1.665,1612,1940,5,5,TU30
1,7122,2016-02-22,2016-02-12,C2,P,E,1,N,0,0,15,FG,PUGLIA,2015-11-13,Minivan,Diesel,ME02,N,NA,N,1796,3200,25.5,1400,4,19,30190,190,10.7,4.359,1.786,1.557,1475,2030,5,5,TU10
1,593,2017-07-17,2017-07-12,C2,P,E,1,N,1,1,4,CZ,CALABRIA,2017-05-25,Sedan,LPG,NA,N,10000,N,998,6200,9.5,3500,NA,12,14450,153,15.2,3.665,1.66,1.5,1064,1470,5,5,NA
1,577,2017-06-30,2017-06-26,C3,P,A,1,NA,0,0,17,MB,LOMBARDIA,2011-02-10,Sedan,LPG,NA,N,NA,N,1206,6200,11.3,4600,NA,14,13600,164,12.1,3.64,1.597,1.551,1020,1380,5,5,NA
1,1692,2015-06-05,2015-06-04,C2,P,E,1,N,0,0,17,BG,LOMBARDIA,2009-06-01,Sedan,Petrol,NA,N,NA,N,1390,5500,11.6,3000,NA,16,9950,165,13,4.02,1.746,1.534,1140,1545,5,5,NA
1,613,2015-08-17,2015-08-16,C2,P,A,1,N,0,0,8,CN,PIEMONTE,2009-02-01,Sedan,Petrol,MC09,N,NA,N,998,5300,9,4000,4,12,12500,155,18.2,3.999,1.737,1.488,1130,1555,5,5,AS00
1,621,2015-04-29,2015-04-23,C4,P,A,1,N,0,1,3,CN,PIEMONTE,2014-10-10,Sedan,Methane,NA,N,NA,N,875,5500,14.8,1900,NA,11,17150,170,12,3.653,1.643,1.605,1155,1540,5,4,NA
1,3669,2017-06-12,2017-06-12,C2,P,A,1,NA,0,0,8,BS,LOMBARDIA,2011-06-01,Station wagon,Diesel,ME02,N,NA,N,1798,4000,30.6,2000,4,19,25950,198,10,4.295,1.77,1.615,1600,2060,5,5,TU30
1,1173,2017-02-09,2017-02-07,C3,P,A,1,N,0,1,14,GO,FRIULI-VENEZIA GIULIA,2006-01-26,Sedan,Diesel,MB05,N,NA,N,1248,4000,18.3,1750,4,15,14300,164,13.4,3.84,1.66,1.48,1040,1500,3,5,TU10
1,551,2014-12-09,2014-12-09,C2,P,E,1,N,1,1,14,CS,CALABRIA,2007-09-14,Coupe',Petrol,MC09,N,10000,N,1599,5800,14.7,4500,4,17,19570,185,11.9,4.395,1.76,1.33,1331,1700,3,4,AS00
1,763,2016-06-16,2016-06-15,C3,P,E,1,N,0,0,17,SI,TOSCANA,2007-05-31,Sedan,Diesel,MB09,N,NA,N,1910,4000,26,2000,2,19,19480,194,10.5,4.336,1.792,1.498,1395,1800,5,5,TU30
1,2724,2015-02-13,2015-02-03,C3,P,A,1,N,0,0,11,TO,PIEMONTE,2004-07-09,Station wagon,Diesel,MB05,N,NA,N,1910,4000,26,2000,2,19,20050,190,11.2,4.516,1.756,1.57,1485,1920,5,5,TU30
1,741,2017-09-25,2017-09-07,C2,P,A,3,N,0,0,8,LU,TOSCANA,2016-06-29,Station wagon,Diesel,ME02,N,NA,N,1461,4000,26.5,1750,2,16,25460,182,11.9,4.394,1.806,1.59,1385,1910,5,5,TU10
1,2121,2018-06-07,2018-05-31,C3,P,A,1,N,0,0,17,TR,UMBRIA,2006-08-24,Sedan,Petrol,MC09,N,NA,N,998,6000,9.5,3600,4,12,14010,155,15.7,3.785,1.695,1.53,1085,1440,5,5,AS00
1,970,2018-10-09,2018-10-05,C2,P,A,1,N,0,0,8,RN,EMILIA-ROMAGNA,2009-02-26,Sedan,Diesel,MB05,N,NA,N,1398,4000,16.3,1750,2,16,14250,162,14.9,3.95,1.722,1.481,1105,1530,5,5,TU10
1,709,2017-03-27,2017-03-18,C2,P,D,1,N,0,0,8,CB,MOLISE,2015-05-15,Sedan,Petrol / methane,MC09,N,NA,N,875,5500,14.8,1900,4,11,14850,177,11.5,3.653,1.643,1.551,1050,1455,5,4,TU10
1,1160,2017-08-04,2017-07-01,C2,P,E,3,NA,1,0,8,RM,LAZIO,2013-03-18,Station wagon,LPG,NA,N,NA,N,1598,5750,15.1,3750,NA,17,13400,165,12.4,4.315,1.822,1.695,1328,1745,5,5,NA
1,1470,2017-01-31,2017-01-20,C2,P,A,1,N,0,1,2,FI,TOSCANA,2007-12-01,Sedan,Diesel,ME02,N,NA,N,1991,4200,25.5,1600,4,20,25360,181,11.1,3.883,1.764,1.593,1320,1830,3,5,TU10
1,1088,2015-10-22,2015-09-29,C2,P,E,1,N,0,0,8,CA,SARDEGNA,2013-12-23,Sedan,Diesel,ME02,N,NA,N,1248,4000,20.4,1750,4,15,19400,174,15.1,4.29,1.753,1.435,1320,1795,3,5,TU10
1,1054,2016-03-07,2016-03-02,C2,P,A,10,N,0,1,8,PD,VENETO,2012-05-03,Sedan,Diesel,ME02,N,NA,N,1598,4200,23.4,1500,4,17,20580,182,11.4,3.954,1.746,1.422,1235,1500,5,4,TU10
1,663,2018-03-15,2018-03-01,C2,P,E,8,N,0,1,14,VA,LOMBARDIA,2016-09-08,Sedan,Diesel,ME02,N,NA,N,2143,3200,30.6,1400,4,21,32000,210,8.8,4.304,1.78,1.433,1485,2010,5,5,TU12
1,886,2016-12-01,2016-11-30,C2,P,E,1,NA,0,1,8,BG,LOMBARDIA,2016-02-02,Minivan,LPG,NA,N,NA,N,1388,5750,13,4000,NA,16,18750,171,13.8,4.077,1.751,1.604,1275,1745,5,5,NA
1,440,2018-03-05,2018-02-17,C2,P,E,1,N,0,0,8,RM,LAZIO,2003-09-10,Minivan,Diesel,MC09,N,NA,N,1689,4200,18.3,1600,4,18,24540,180,12.4,3.776,1.719,1.589,1190,1635,5,5,TU10
1,1949,2015-02-11,2015-02-05,C2,P,A,2,N,0,1,15,VT,LAZIO,2012-06-01,Sedan,Diesel,MB05,N,NA,N,1398,4000,13.3,1750,2,16,12580,154,15.6,3.43,1.63,1.46,955,1235,3,4,TU10
1,756,2017-10-02,2017-09-26,C3,P,D,1,N,0,1,14,VA,LOMBARDIA,2011-02-21,Station wagon,Diesel,ME02,N,NA,N,2987,4000,52,1600,4,26,56960,200,9.7,4.75,1.87,1.74,2210,2750,5,5,TU30
1,1355,2016-02-23,2016-02-16,C2,P,A,1,N,0,1,13,CN,PIEMONTE,2004-02-10,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,11050,162,13.2,3.538,1.578,1.54,935,1305,5,4,AS00
1,1598,2014-09-11,2014-09-08,C2,P,A,1,N,0,1,14,MI,LOMBARDIA,1996-01-30,Sedan,Petrol / LPG,MC09,N,NA,N,1108,5500,8.8,3250,2,13,9476.98,150,16.5,3.76,1.625,1.45,925,1310,3,5,AS00
1,1434,2016-07-29,2016-07-23,C2,P,A,1,N,0,0,3,TO,PIEMONTE,2014-06-30,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,13500,163,14.5,3.837,1.676,1.518,1040,1445,5,4,AS00
1,467,2018-11-09,2018-11-06,C3,P,A,4,NA,1,0,17,GR,TOSCANA,2005-10-01,Sedan,Diesel,MB05,N,NA,N,1896,4000,21.4,1900,2,19,23186,178,12.4,4.081,1.724,1.498,1309,1780,3,4,TU10
1,1396,2015-01-12,2014-12-28,C2,P,A,3,NA,0,1,8,LU,TOSCANA,2010-11-19,Sedan,Petrol,MC09,N,NA,N,1984,4000,32.6,1500,4,20,36703.33,236,7.9,4.703,1.826,1.427,1505,1980,4,5,TU30
1,1860,2016-02-10,2016-02-09,C3,P,A,2,N,1,0,2,PZ,BASILICATA,2005-07-12,Open,Diesel,MB05,N,30000,N,1398,4000,15.3,1750,2,16,16400,158,16.1,3.934,1.7,1.563,1264,1536,2,4,TU10
1,852,2014-10-22,2014-10-20,C2,P,D,1,S,0,1,14,FE,EMILIA-ROMAGNA,1999-09-16,Sedan,Petrol,MC09,N,30000,N,1598,5750,15.1,3750,4,17,15803.58,195,9.8,4.164,1.699,1.42,1095,1600,5,5,AS00
1,1123,2016-12-02,2016-10-28,C2,P,E,1,N,1,0,8,VR,VENETO,2006-09-13,Minivan,Methane,NA,N,10000,N,1596,5750,14.8,4000,NA,17,25000,168,13.5,4.089,1.871,1.695,1545,2050,5,6,NA
1,1434,2014-12-05,2014-11-21,C3,P,A,2,N,0,1,14,PT,TOSCANA,2007-03-22,Minivan,Diesel,MB05,N,NA,N,1997,4000,32.6,2000,4,20,29700,193,10.5,4.82,1.884,1.723,1799,2505,5,7,TU30
1,3025,2015-12-15,2015-12-06,C2,P,A,1,N,1,0,8,BT,PUGLIA,2009-09-01,Sedan,LPG,NA,N,18244,N,1242,5500,10.4,3000,NA,14,12950,155,14.3,3.865,1.66,1.48,950,1400,5,5,NA
1,1437,2015-05-06,2015-05-02,C2,P,A,1,N,0,1,14,BL,VENETO,2007-07-31,Sedan,Diesel,MB05,N,15000,N,1910,4000,28,2000,2,19,22634,191,9.9,4.223,1.729,1.442,1365,1770,5,5,TU10
1,922,2015-02-11,2015-02-09,C2,P,A,1,S,0,1,5,VB,PIEMONTE,2013-03-25,Station wagon,Diesel,ME02,N,NA,N,1598,4400,25.5,1500,4,17,24350,190,11.9,4.534,1.781,1.504,1445,1980,5,5,TU10
1,2130,2017-08-09,2017-08-02,C2,P,E,1,NA,0,1,9,VA,LOMBARDIA,2012-12-01,Sedan,Diesel,ME02,N,NA,N,1968,4200,38.7,1750,4,20,38130,230,8.2,4.701,1.826,1.427,1555,1980,4,5,TU30
1,1088,2017-10-04,2017-09-18,C2,P,E,1,N,1,0,2,PA,SICILIA,2010-02-15,Sedan,Petrol,MC09,N,7000,N,1329,6000,13.5,3800,4,15,15018,175,11.7,3.785,1.695,1.53,1155,1480,5,5,AS00
1,340,2016-05-12,2016-05-08,C2,P,A,1,N,1,1,14,VA,LOMBARDIA,2008-06-18,Open,Petrol,MC09,N,NA,N,1598,6000,22.4,4000,4,17,27620,215,7.4,3.655,1.688,1.415,1315,1640,3,4,CV10
1,6065,2017-08-04,2017-08-04,C2,P,E,3,N,0,1,8,MO,EMILIA-ROMAGNA,2016-12-28,Station wagon,Hybrid / Petrol,MC09,S,NA,N,2494,5700,21,4400,4,23,41650,180,8.3,4.605,1.845,1.675,1765,2270,5,5,AS00
1,1915,2017-05-04,2017-04-07,C3,P,A,1,N,0,0,8,TO,PIEMONTE,2011-12-07,Sedan,Diesel,ME02,N,NA,N,1248,4000,20.4,1500,4,15,17500,183,11.4,3.837,1.676,1.518,1125,1530,5,4,TU30
1,280,2014-05-15,2014-05-12,C2,P,A,1,N,0,0,8,CR,LOMBARDIA,2013-07-22,Minivan,Petrol,MC09,N,NA,N,1242,6000,12,4800,4,14,12550,170,14,3.74,1.68,1.59,1065,1485,5,5,AS00
1,802,2016-02-22,2016-02-18,C2,P,A,1,N,1,0,11,NA,CAMPANIA,2007-01-01,Sedan,Diesel,MB05,N,NA,N,1248,4000,20.4,1750,4,15,17100,175,11.9,4.03,1.687,1.49,1220,1700,5,5,TU30
1,632,2017-05-15,2017-05-03,C3,P,A,1,NA,0,0,8,VI,VENETO,2015-06-30,Sedan,Diesel,ME02,N,NA,N,1398,4000,16.3,1750,2,16,16500,163,13.5,3.962,1.739,1.46,1125,1580,5,5,TU10
1,780,2015-08-26,2015-08-21,C2,P,E,1,S,0,1,4,VA,LOMBARDIA,1999-04-01,Sedan,Petrol,MC09,N,NA,N,796,5900,7,4600,2,11,9967.62,144,17,3.495,1.495,1.485,851,1210,5,5,AS00
1,1905,2018-12-07,2018-12-06,C3,P,E,3,N,0,0,4,TO,PIEMONTE,2006-02-01,Station wagon,Diesel,MB05,N,NA,N,1461,3750,20.4,1750,2,16,17190,145,17,3.645,1.6,1.705,1230,1500,3,4,TU10
1,1177,2016-05-18,2016-05-17,C2,P,E,6,NA,0,1,5,VA,LOMBARDIA,2014-02-28,Sedan,Petrol,MC09,N,NA,N,999,6200,9.7,3000,2,12,13900,173,13.5,3.6,1.645,1.504,929,1300,3,4,AS00
1,1019,2015-10-09,2015-10-09,C2,P,D,1,N,1,7,11,CA,SARDEGNA,2003-09-22,Sedan,Petrol,MC09,N,10000,N,995,5400,8.9,4200,2,12,9500,152,12.9,3.495,1.495,1.485,900,1230,5,5,AS00
1,1802,2017-01-27,2017-01-25,C2,P,A,1,N,1,0,14,MB,LOMBARDIA,2012-03-27,Coupe',Diesel,ME02,N,NA,N,1995,4000,38.7,1750,4,20,43698.18,237,7.5,4.612,1.782,1.395,1495,1935,2,4,TU30
1,1508,2015-03-25,2015-03-18,C2,P,E,1,N,0,1,14,BO,EMILIA-ROMAGNA,2000-01-04,Sedan,Petrol,MC09,N,NA,N,1747,6500,17.2,3500,4,18,21174.73,210,9.3,4.43,1.745,1.415,1305,1750,4,5,AS00
1,2857,2018-01-17,2018-01-05,C2,P,A,1,N,0,1,14,BG,LOMBARDIA,2016-12-30,Station wagon,LPG,NA,N,NA,N,1598,6000,16.1,4000,NA,17,21210,178,11,4.135,1.765,1.565,1238,1605,5,5,NA
1,602,2018-02-19,2018-02-14,C2,P,E,1,N,0,7,4,CN,PIEMONTE,2014-11-28,Sedan,Diesel,ME02,N,NA,N,1461,4000,26.5,1750,2,16,22800,190,11.5,4.387,1.768,1.52,1345,1785,5,5,TU10
1,1306,2018-05-08,2018-05-05,C2,P,E,1,S,1,0,4,PN,FRIULI-VENEZIA GIULIA,2001-06-13,Station wagon,Diesel,MB05,N,NA,N,1896,4000,31.6,1900,2,19,30780,201,10.2,4.682,1.746,1.498,1455,2010,5,5,TU30
1,1008,2017-07-13,2017-07-12,C3,P,A,1,N,0,1,4,BG,LOMBARDIA,2007-06-13,Sedan,Diesel,MB09,N,NA,N,1910,4000,26,2000,2,19,22050,194,10.5,4.336,1.792,1.498,1395,1800,5,5,TU30
1,1135,2014-05-12,2014-05-02,C2,P,A,1,N,1,0,8,UD,FRIULI-VENEZIA GIULIA,2009-08-19,Sedan,Diesel,ME02,N,NA,N,1968,4200,35.7,1750,4,20,33330,224,7.6,4.238,1.765,1.421,1410,1880,3,5,TU30
1,3158,2015-10-12,2015-10-07,C2,P,E,13,N,0,1,8,FE,EMILIA-ROMAGNA,1997-09-08,Sedan,Petrol,MC09,N,NA,N,1595,5800,14.3,3500,2,17,14587.84,186,10.4,3.813,1.64,1.408,1005,1455,5,5,AS00
1,254,2016-09-01,2016-06-20,C2,P,E,1,N,1,1,0,RM,LAZIO,2013-02-28,Sedan,LPG,NA,N,10000,N,1368,5000,22,2500,NA,15,24750,195,10.3,4.351,1.798,1.465,1392,1785,5,5,NA
1,1326,2017-05-23,2017-05-21,C2,P,A,14,N,1,1,15,VT,LAZIO,2013-06-05,Sedan,Diesel,ME02,N,10000,N,1199,4200,18.3,2000,2,14,16829,170,13.9,3.97,1.682,1.462,1132,1620,5,5,TU10
1,891,2017-11-06,2017-11-04,C2,P,E,1,NA,0,1,4,FI,TOSCANA,2015-02-01,Station wagon,Petrol,MC09,N,NA,N,1591,6300,16.7,4850,4,17,22100,178,11.5,4.44,1.855,1.645,1502,1830,5,5,AS00
1,353,2017-03-08,2017-03-04,C2,P,A,1,N,0,1,4,VA,LOMBARDIA,2013-03-04,Station wagon,Petrol,MC09,N,NA,N,1598,6000,16.3,4250,4,17,24250,182,11.6,4.097,1.789,1.561,1340,1775,5,5,AS00
1,651,2017-02-16,2017-02-02,C2,P,A,4,NA,0,1,5,VI,VENETO,2015-09-14,Station wagon,Diesel,ME02,N,NA,N,1461,4000,22.4,1750,2,16,21650,171,13.1,4.122,1.778,1.566,1245,1729,5,5,TU10
